text_1	text_2	y
Averagenot particularly quarrelsome	Is generally obedient, usually does what adults request	0
Averagenot particularly quarrelsome	Is helpful if someone is hurt, upset or feeling ill	0
Averagenot particularly quarrelsome	Is impuslive, excitable	0
Averagenot particularly quarrelsome	Is irritable, quick to fly off the handle	0
Averagenot particularly quarrelsome	Is kind to younger children	0
Averagenot particularly quarrelsome	Is miserable or tearful	0
Averagenot particularly quarrelsome	Is nervous or clingy in new situations, easily loses confidence	0
Averagenot particularly quarrelsome	Is noticeably clumsy	0
Averagenot particularly quarrelsome	Is often disobedient	0
Averagenot particularly quarrelsome	Is often unhappy, down hearted or tearful	0
Averagenot particularly quarrelsome	Is over fussy or over particular	0
Averagenot particularly quarrelsome	Is picked on or bullied by other children	0
Averagenot particularly quarrelsome	Is rather solitary, tends to play alone	0
Averagenot particularly quarrelsome	Is restless, overactive, cannot stay still for long	0
Averagenot particularly quarrelsome	Is squirmy or fidgety	0
Averagenot particularly quarrelsome	Is sullen or sulky	0
Averagenot particularly quarrelsome	Is upset by new situation, by things happening for the first time	0
Averagenot particularly quarrelsome	Is your appetite poor	0
Averagenot particularly quarrelsome	Liable to get unduly rough	1
Averagenot particularly quarrelsome	Little or no power of sustained concentration	0
Averagenot particularly quarrelsome	Lost much sleep over worry	0
Averagenot particularly quarrelsome	Makes friends extremely easily	0
Averagenot particularly quarrelsome	Never	0
Averagenot particularly quarrelsome	Never late unless with good reason	0
Averagenot particularly quarrelsome	Normal attitude to criticism and punishment	0
Averagenot particularly quarrelsome	Normally competitive	0
Averagenot particularly quarrelsome	Normally energetic	0
Averagenot particularly quarrelsome	Not much liked by other children	0
Averagenot particularly quarrelsome	Of average popularity	0
Averagenot particularly quarrelsome	Often appears miserable, unhappy, tearful or distressed	0
Averagenot particularly quarrelsome	Often argumentative with adults	0
Averagenot particularly quarrelsome	Often complains of aches and pains	0
Averagenot particularly quarrelsome	Often complains of headaches, stomachaches or sickness	0
Averagenot particularly quarrelsome	Often destroys or damages own or others' property	0
Averagenot particularly quarrelsome	Often destroys own or others belongings	0
Averagenot particularly quarrelsome	Often fights with other children or bullies them	1
Averagenot particularly quarrelsome	Often has temper tantrums or hot tempers	0
Averagenot particularly quarrelsome	Often lies or cheats	0
Averagenot particularly quarrelsome	Often tells lies	0
Averagenot particularly quarrelsome	Often volunteers to help others (parents, teachers, other children)	0
Averagenot particularly quarrelsome	Often worried, worries about many things	0
Averagenot particularly quarrelsome	One with high power of concentration	0
Averagenot particularly quarrelsome	Other Children Dislike Child	0
Averagenot particularly quarrelsome	Overcompetitive with other children	0
Averagenot particularly quarrelsome	Persistently late 	0
Averagenot particularly quarrelsome	Prefers to do things on his	0
Averagenot particularly quarrelsome	Rather frightened of rough games	0
Averagenot particularly quarrelsome	Requests must be met immediately, easily frustrated	0
Averagenot particularly quarrelsome	Resentful or agressive when corrected	1
Averagenot particularly quarrelsome	Sees tasks through to the end, has good attention span	0
Averagenot particularly quarrelsome	Seldom daydreams in class	0
Averagenot particularly quarrelsome	Seldom or never cribs (copies other children)	0
Averagenot particularly quarrelsome	Seldom or never difficult to discipline	0
Averagenot particularly quarrelsome	Seldom or never disobedient	0
Averagenot particularly quarrelsome	Seldom or never evades the truth to keep out of trouble	0
Averagenot particularly quarrelsome	Seldom or never restless in class	0
Averagenot particularly quarrelsome	Shares Treats With Friends	0
Averagenot particularly quarrelsome	Shares readily with other children (treats, toys, pencils etc)	0
Averagenot particularly quarrelsome	She cries easily	0
Averagenot particularly quarrelsome	She finds people more stimulating than anything else	0
Averagenot particularly quarrelsome	She gest upset easily	0
Averagenot particularly quarrelsome	She is always on the go	0
Averagenot particularly quarrelsome	She is off and running as soon as she wakes up in the morning	0
Averagenot particularly quarrelsome	She is something of a loner	0
Averagenot particularly quarrelsome	She is very energentic	0
Averagenot particularly quarrelsome	She is very friendly with strangers	0
Averagenot particularly quarrelsome	She is very sociable	0
Averagenot particularly quarrelsome	She likes to be with people	0
Averagenot particularly quarrelsome	She makes friends easily	0
Averagenot particularly quarrelsome	She often fusses and cries	0
Averagenot particularly quarrelsome	She prefers playing with other rather than alone	0
Averagenot particularly quarrelsome	She prefers quiet inactive games to more active ones	0
Averagenot particularly quarrelsome	She reacts intensely when upset	0
Averagenot particularly quarrelsome	She starts, short attention span	0
Averagenot particularly quarrelsome	She takes a long time to warm up to strangers	0
Averagenot particularly quarrelsome	She tends to be shy	0
Averagenot particularly quarrelsome	She tends to be somewhat emotional	0
Averagenot particularly quarrelsome	Shows off or seeks attention 	0
Averagenot particularly quarrelsome	Shows restless or overactive behaviour	0
Averagenot particularly quarrelsome	Sometimes cribs	0
Averagenot particularly quarrelsome	Sometimes daydreams in class	0
Averagenot particularly quarrelsome	Sometimes difficult to discipline	0
Averagenot particularly quarrelsome	Sometimes disobedient	0
Averagenot particularly quarrelsome	Sometimes evades the truth to keep out of trouble	0
Averagenot particularly quarrelsome	Sometimes late	0
Averagenot particularly quarrelsome	Sometimes restless in class	0
Averagenot particularly quarrelsome	Sometimes takes things belonging to others	0
Averagenot particularly quarrelsome	Sometimes takes things belonging to others* (not in NCDS)	0
Averagenot particularly quarrelsome	Somewhat anxious	0
Averagenot particularly quarrelsome	Squirmy, fidgety child	0
Averagenot particularly quarrelsome	Stares into Space	0
Averagenot particularly quarrelsome	Steals from home, school or elsewhere	0
Averagenot particularly quarrelsome	Sucks thumb or finger during the day	0
Averagenot particularly quarrelsome	Takes a normal part in rough games	1
Averagenot particularly quarrelsome	Takes usual amount of time to make friends	0
Averagenot particularly quarrelsome	Tells Lies	0
Averagenot particularly quarrelsome	Tends to be absent from school for trivial reasons	0
Averagenot particularly quarrelsome	Tends to be fearful or afraid of new things or new situations	0
Averagenot particularly quarrelsome	Tends to be ignored by other children	0
Averagenot particularly quarrelsome	Tends to become unduly miserable or worried	0
Averagenot particularly quarrelsome	Tends to become unduly resentful	0
Averagenot particularly quarrelsome	Tends to do things on his	0
Averagenot particularly quarrelsome	Thinks things out before acting	0
Averagenot particularly quarrelsome	Tries to Stop Quarrels	0
Averagenot particularly quarrelsome	Tries to be Fair in Games	0
Averagenot particularly quarrelsome	Trips or falls easily or bumps into objects or other children	0
Averagenot particularly quarrelsome	Truants from school	0
Averagenot particularly quarrelsome	Twitches or Has Tics	0
Averagenot particularly quarrelsome	Unresponse, inert or apathetic	0
Averagenot particularly quarrelsome	Unusually happy and contented child	0
Averagenot particularly quarrelsome	Usually gloomy and sad	0
Averagenot particularly quarrelsome	Very anxious	0
Averagenot particularly quarrelsome	Very popular with other children	0
Averagenot particularly quarrelsome	Very restless Has difficulty staying seated for long	0
Averagenot particularly quarrelsome	Very restless Often running about or jumping up and down Hardly ever still	0
Averagenot particularly quarrelsome	Very untidy in class work	0
Averagenot particularly quarrelsome	When alone she feels isolated	0
Averagenot particularly quarrelsome	When she moves about she tends to move slowly	0
Averagenot particularly quarrelsome	Will Help Someone who is Hurt	0
Averagenot particularly quarrelsome	Worries about Many Things	0
Averagenot particularly quarrelsome	Would you describe this child as an anxious child (ie, apprehensive, worrying, and fearful) Not at all anxious	0
Averagenot particularly quarrelsome	Yes, occasionally	0
Averageworks moderately well	Avoids attention, hates being in the limelight	0
Averageworks moderately well	Becomes obsessional about unimportant things	0
Averageworks moderately well	Been able to concentrate on whatever you're doing	0
Averageworks moderately well	Been able to enjoy your normal daytoday activites	0
Averageworks moderately well	Been able to face up to your problems	0
Averageworks moderately well	Been feeling reasonably happy, all things considered	0
Averageworks moderately well	Been feeling unhappy and depressed	0
Averageworks moderately well	Been losing confidence in yourself	0
Averageworks moderately well	Been thinking of yourself as a worthless person	0
Averageworks moderately well	Bites Nails or Fingers	0
Averageworks moderately well	Bites nails	0
Averageworks moderately well	Bites or Kicks Other Children	0
Averageworks moderately well	Blames Other for Things	0
Averageworks moderately well	Bullies Other Children	0
Averageworks moderately well	Can be spiteful to others	0
Averageworks moderately well	Cannot settle to anything for more than a few moments	0
Averageworks moderately well	Changes mood quickly and drastically	0
Averageworks moderately well	Child appears miserable, unhappy, tearful or distressed	0
Averageworks moderately well	Child bites their nails or fingers	0
Averageworks moderately well	Child bullies other children	0
Averageworks moderately well	Child cannot settle to do anything for more than a few moments	0
Averageworks moderately well	Child destroys her own things or those belonging to others	0
Averageworks moderately well	Child fights with other children	0
Averageworks moderately well	Child is afraid of new things or new situations	0
Averageworks moderately well	Child is disobedient	0
Averageworks moderately well	Child is fussy or overparticular	0
Averageworks moderately well	Child is irritable Is quick to fly off the handle	0
Averageworks moderately well	Child is not much liked by other children	0
Averageworks moderately well	Child is rather solitary	0
Averageworks moderately well	Child is squirmy or fidgety	0
Averageworks moderately well	Child is very restless, hardly ever still	0
Averageworks moderately well	Child laughs a lot	0
Averageworks moderately well	Child likes a cuddle	0
Averageworks moderately well	Child likes to sit and watch TV rather than play active games	1
Averageworks moderately well	Child really enjoys life	0
Averageworks moderately well	Child smiles when child sees their parent(s)	0
Averageworks moderately well	Child takes things belonging to others	0
Averageworks moderately well	Child tells lies	0
Averageworks moderately well	Child worries about many things	0
Averageworks moderately well	Comforts Child who Is Upset	0
Averageworks moderately well	Cries Easily	0
Averageworks moderately well	Cries for little cause	0
Averageworks moderately well	Destroys Own Others Belongings	0
Averageworks moderately well	Destroys own or others' belongings (eg tears or breaks)	0
Averageworks moderately well	Diffident about competing with other children	0
Averageworks moderately well	Displays outbursts of temper, explosive or unpredictable behaviour	0
Averageworks moderately well	Do people annoy and irritate you	0
Averageworks moderately well	Do you often feel depressed	0
Averageworks moderately well	Do you often feel tired most of the time	0
Averageworks moderately well	Do you often get into a violent rage	0
Averageworks moderately well	Do you often get worried about things	0
Averageworks moderately well	Do you often have backache	0
Averageworks moderately well	Do you often have bad headaches	0
Averageworks moderately well	Do you often have bad pain in eyes	0
Averageworks moderately well	Do you suddenly become scared for no good reason	0
Averageworks moderately well	Do you suffer from an upset stomach	0
Averageworks moderately well	Do you suffer from indigestion	0
Averageworks moderately well	Do you usually have great difficulty in falling or staying asleep	0
Averageworks moderately well	Do you usually wake unnecessarily early in the morning	0
Averageworks moderately well	Do you wear yourself out worrying about your health	0
Averageworks moderately well	Does every little thing get on your nerves and wear you out	0
Averageworks moderately well	Does not seem able to make friends	0
Averageworks moderately well	Does not unduly avoid or seek attention	0
Averageworks moderately well	Does things on Own	0
Averageworks moderately well	Does your heart often race like mad	0
Averageworks moderately well	Doesnt Share Toys	0
Averageworks moderately well	Drops things which are being carried	0
Averageworks moderately well	Enjoys Pretend Games	0
Averageworks moderately well	Extremely energetic, never tired	0
Averageworks moderately well	Extremely fearful	0
Averageworks moderately well	Extremely neat and tidy in class work	0
Averageworks moderately well	Fails to finish things he	0
Averageworks moderately well	Felt capable of making decisions about things	0
Averageworks moderately well	Felt constantly under strain	0
Averageworks moderately well	Felt that you were playing a useful part in things	0
Averageworks moderately well	Felt you couldn't overcome your difficulties	0
Averageworks moderately well	Fights With Other Children	0
Averageworks moderately well	Frequently bites nails or fingers	0
Averageworks moderately well	Frequently cribs	0
Averageworks moderately well	Frequently daydreams in class	0
Averageworks moderately well	Frequently difficult to discipline	0
Averageworks moderately well	Frequently disobedient	0
Averageworks moderately well	Frequently evades the truth to keep out of trouble	0
Averageworks moderately well	Frequently fights other children	0
Averageworks moderately well	Frequently restless in class	0
Averageworks moderately well	Frequently sucks thumb or finger	0
Averageworks moderately well	Frquently fights or is extremely quarrelsome with other children	0
Averageworks moderately well	Fussy or overparticular	0
Averageworks moderately well	Generally cheerful and in good humor	0
Averageworks moderately well	Gets on With Other Children	0
Averageworks moderately well	Gets on better with adults than with other children	0
Averageworks moderately well	Given to rhythmic tapping or kicking	0
Averageworks moderately well	Gives Up Easily	0
Averageworks moderately well	Has Short Attention Span	0
Averageworks moderately well	Has Speech Difficulty	0
Averageworks moderately well	Has Stutter or Stammer	0
Averageworks moderately well	Has Wet Self Past MTHs	0
Averageworks moderately well	Has a stutter or stammer	0
Averageworks moderately well	Has at least one good friends	0
Averageworks moderately well	Has difficulty concentrating on any particular task though may return to it frequently	0
Averageworks moderately well	Has difficulty in settling to anything for more than a few moments	0
Averageworks moderately well	Has difficulty picking up small objects	0
Averageworks moderately well	Has difficulty using scissors	0
Averageworks moderately well	Has had tears on arrival at school or has refused to come in to the building in the past months	0
Averageworks moderately well	Has many fears, is easily scared	0
Averageworks moderately well	Has many worries, often seems worried	0
Averageworks moderately well	Has stolen things on one or more occasions in the last months	0
Averageworks moderately well	Has this child played truant during the last year Yes, frequently	0
Averageworks moderately well	Has twitches or mannerisms of the face, eyes or body	0
Averageworks moderately well	Has twitches, mannerisms or tics of the face or body	0
Averageworks moderately well	Have you at times had a twitching of the face, head or shoulders	0
Averageworks moderately well	Helps Children Feeling Ill	0
Averageworks moderately well	Helps Round House Voluntary	0
Averageworks moderately well	Her own rather solitary	0
Averageworks moderately well	Her own rather than with others	0
Averageworks moderately well	Hew own rather solitary	0
Averageworks moderately well	Hums or makes other odd noises at inappropriate times	0
Averageworks moderately well	I cried a lot	0
Averageworks moderately well	I did everything wrong	0
Averageworks moderately well	I didnt enjoy anything at all	0
Averageworks moderately well	I felt I was a bad person	0
Averageworks moderately well	I felt I was no good anymore	0
Averageworks moderately well	I felt happy	0
Averageworks moderately well	I felt lonely	0
Averageworks moderately well	I felt miserable or unhappy	0
Averageworks moderately well	I felt really positive about the future	0
Averageworks moderately well	I felt so tired I just sat around and did nothing	0
Averageworks moderately well	I felt valued	0
Averageworks moderately well	I found it hard to think properly or concentrate	0
Averageworks moderately well	I hated myself	0
Averageworks moderately well	I laughed a lot	0
Averageworks moderately well	I looked forward to the day ahead	0
Averageworks moderately well	I thought I would never be as good as other people	0
Averageworks moderately well	I thought nobody really loved me	0
Averageworks moderately well	I was very restless	0
Averageworks moderately well	Inattentive, easily distracted	0
Averageworks moderately well	Interferes with the activity of other children	0
Averageworks moderately well	Irritable Is quick to fly off the handle	0
Averageworks moderately well	Irritable, touchy, is quick to fly off the handle	0
Averageworks moderately well	Is Affectionate to Family Members	0
Averageworks moderately well	Is Afraid of New Things	0
Averageworks moderately well	Is Considerate for Others	0
Averageworks moderately well	Is Disobedient	0
Averageworks moderately well	Is Forceful and Determined	0
Averageworks moderately well	Is Fussy or Over Particular	0
Averageworks moderately well	Is Inattentive	0
Averageworks moderately well	Is Inconsiderate of Others	0
Averageworks moderately well	Is Independent, Confident	0
Averageworks moderately well	Is Irritable	0
Averageworks moderately well	Is Kind to Animals	0
Averageworks moderately well	Is Kind to Young Children	0
Averageworks moderately well	Is Restless and Doesnt keep still	0
Averageworks moderately well	Is Squirmy and Fidgety	0
Averageworks moderately well	Is bullied by other children	0
Averageworks moderately well	Is considerate of other people's feelings	0
Averageworks moderately well	Is constantly fidgeting or squirming	0
Averageworks moderately well	Is disobedient at home	0
Averageworks moderately well	Is easily distracted, concentration wanders	0
Averageworks moderately well	Is generally liked by other children	0
Averageworks moderately well	Is generally obedient, usually does what adults request	0
Averageworks moderately well	Is helpful if someone is hurt, upset or feeling ill	0
Averageworks moderately well	Is impuslive, excitable	0
Averageworks moderately well	Is irritable, quick to fly off the handle	0
Averageworks moderately well	Is kind to younger children	0
Averageworks moderately well	Is miserable or tearful	0
Averageworks moderately well	Is nervous or clingy in new situations, easily loses confidence	0
Averageworks moderately well	Is noticeably clumsy	0
Averageworks moderately well	Is often disobedient	0
Averageworks moderately well	Is often unhappy, down hearted or tearful	0
Averageworks moderately well	Is over fussy or over particular	0
Averageworks moderately well	Is picked on or bullied by other children	0
Averageworks moderately well	Is rather solitary, tends to play alone	0
Averageworks moderately well	Is restless, overactive, cannot stay still for long	0
Averageworks moderately well	Is squirmy or fidgety	0
Averageworks moderately well	Is sullen or sulky	0
Averageworks moderately well	Is upset by new situation, by things happening for the first time	0
Averageworks moderately well	Is your appetite poor	0
Averageworks moderately well	Liable to get unduly rough	0
Averageworks moderately well	Little or no power of sustained concentration	0
Averageworks moderately well	Lost much sleep over worry	0
Averageworks moderately well	Makes friends extremely easily	0
Averageworks moderately well	Never	0
Averageworks moderately well	Never late unless with good reason	0
Averageworks moderately well	Normal attitude to criticism and punishment	0
Averageworks moderately well	Normally competitive	0
Averageworks moderately well	Normally energetic	0
Averageworks moderately well	Not much liked by other children	0
Averageworks moderately well	Of average popularity	0
Averageworks moderately well	Often appears miserable, unhappy, tearful or distressed	0
Averageworks moderately well	Often argumentative with adults	0
Averageworks moderately well	Often complains of aches and pains	0
Averageworks moderately well	Often complains of headaches, stomachaches or sickness	0
Averageworks moderately well	Often destroys or damages own or others' property	0
Averageworks moderately well	Often destroys own or others belongings	0
Averageworks moderately well	Often fights with other children or bullies them	0
Averageworks moderately well	Often has temper tantrums or hot tempers	0
Averageworks moderately well	Often lies or cheats	0
Averageworks moderately well	Often tells lies	0
Averageworks moderately well	Often volunteers to help others (parents, teachers, other children)	0
Averageworks moderately well	Often worried, worries about many things	0
Averageworks moderately well	One with high power of concentration	0
Averageworks moderately well	Other Children Dislike Child	0
Averageworks moderately well	Overcompetitive with other children	0
Averageworks moderately well	Persistently late 	0
Averageworks moderately well	Prefers to do things on his	0
Averageworks moderately well	Rather frightened of rough games	0
Averageworks moderately well	Requests must be met immediately, easily frustrated	0
Averageworks moderately well	Resentful or agressive when corrected	0
Averageworks moderately well	Sees tasks through to the end, has good attention span	0
Averageworks moderately well	Seldom daydreams in class	0
Averageworks moderately well	Seldom or never cribs (copies other children)	0
Averageworks moderately well	Seldom or never difficult to discipline	0
Averageworks moderately well	Seldom or never disobedient	0
Averageworks moderately well	Seldom or never evades the truth to keep out of trouble	0
Averageworks moderately well	Seldom or never restless in class	0
Averageworks moderately well	Shares Treats With Friends	0
Averageworks moderately well	Shares readily with other children (treats, toys, pencils etc)	0
Averageworks moderately well	She cries easily	0
Averageworks moderately well	She finds people more stimulating than anything else	0
Averageworks moderately well	She gest upset easily	0
Averageworks moderately well	She is always on the go	0
Averageworks moderately well	She is off and running as soon as she wakes up in the morning	0
Averageworks moderately well	She is something of a loner	0
Averageworks moderately well	She is very energentic	0
Averageworks moderately well	She is very friendly with strangers	0
Averageworks moderately well	She is very sociable	0
Averageworks moderately well	She likes to be with people	0
Averageworks moderately well	She makes friends easily	0
Averageworks moderately well	She often fusses and cries	0
Averageworks moderately well	She prefers playing with other rather than alone	0
Averageworks moderately well	She prefers quiet inactive games to more active ones	0
Averageworks moderately well	She reacts intensely when upset	0
Averageworks moderately well	She starts, short attention span	0
Averageworks moderately well	She takes a long time to warm up to strangers	0
Averageworks moderately well	She tends to be shy	0
Averageworks moderately well	She tends to be somewhat emotional	0
Averageworks moderately well	Shows off or seeks attention 	0
Averageworks moderately well	Shows restless or overactive behaviour	0
Averageworks moderately well	Sometimes cribs	0
Averageworks moderately well	Sometimes daydreams in class	0
Averageworks moderately well	Sometimes difficult to discipline	0
Averageworks moderately well	Sometimes disobedient	0
Averageworks moderately well	Sometimes evades the truth to keep out of trouble	0
Averageworks moderately well	Sometimes late	0
Averageworks moderately well	Sometimes restless in class	0
Averageworks moderately well	Sometimes takes things belonging to others	0
Averageworks moderately well	Sometimes takes things belonging to others* (not in NCDS)	0
Averageworks moderately well	Somewhat anxious	0
Averageworks moderately well	Squirmy, fidgety child	0
Averageworks moderately well	Stares into Space	0
Averageworks moderately well	Steals from home, school or elsewhere	0
Averageworks moderately well	Sucks thumb or finger during the day	0
Averageworks moderately well	Takes a normal part in rough games	0
Averageworks moderately well	Takes usual amount of time to make friends	0
Averageworks moderately well	Tells Lies	0
Averageworks moderately well	Tends to be absent from school for trivial reasons	0
Averageworks moderately well	Tends to be fearful or afraid of new things or new situations	0
Averageworks moderately well	Tends to be ignored by other children	0
Averageworks moderately well	Tends to become unduly miserable or worried	0
Averageworks moderately well	Tends to become unduly resentful	0
Averageworks moderately well	Tends to do things on his	0
Averageworks moderately well	Thinks things out before acting	0
Averageworks moderately well	Tries to Stop Quarrels	0
Averageworks moderately well	Tries to be Fair in Games	0
Averageworks moderately well	Trips or falls easily or bumps into objects or other children	0
Averageworks moderately well	Truants from school	0
Averageworks moderately well	Twitches or Has Tics	0
Averageworks moderately well	Unresponse, inert or apathetic	0
Averageworks moderately well	Unusually happy and contented child	0
Averageworks moderately well	Usually gloomy and sad	0
Averageworks moderately well	Very anxious	0
Averageworks moderately well	Very popular with other children	0
Averageworks moderately well	Very restless Has difficulty staying seated for long	0
Averageworks moderately well	Very restless Often running about or jumping up and down Hardly ever still	0
Averageworks moderately well	Very untidy in class work	0
Averageworks moderately well	When alone she feels isolated	0
Averageworks moderately well	When she moves about she tends to move slowly	0
Averageworks moderately well	Will Help Someone who is Hurt	0
Averageworks moderately well	Worries about Many Things	0
Averageworks moderately well	Would you describe this child as an anxious child (ie, apprehensive, worrying, and fearful) Not at all anxious	0
Averageworks moderately well	Yes, occasionally	0
Avoids attention, hates being in the limelight	Becomes obsessional about unimportant things	0
Avoids attention, hates being in the limelight	Been able to concentrate on whatever you're doing	0
Avoids attention, hates being in the limelight	Been able to enjoy your normal daytoday activites	0
Avoids attention, hates being in the limelight	Been able to face up to your problems	0
Avoids attention, hates being in the limelight	Been feeling reasonably happy, all things considered	0
Avoids attention, hates being in the limelight	Been feeling unhappy and depressed	0
Avoids attention, hates being in the limelight	Been losing confidence in yourself	0
Avoids attention, hates being in the limelight	Been thinking of yourself as a worthless person	0
Avoids attention, hates being in the limelight	Bites Nails or Fingers	0
Avoids attention, hates being in the limelight	Bites nails	0
Avoids attention, hates being in the limelight	Bites or Kicks Other Children	0
Avoids attention, hates being in the limelight	Blames Other for Things	0
Avoids attention, hates being in the limelight	Bullies Other Children	0
Avoids attention, hates being in the limelight	Can be spiteful to others	0
Avoids attention, hates being in the limelight	Cannot settle to anything for more than a few moments	0
Avoids attention, hates being in the limelight	Changes mood quickly and drastically	0
Avoids attention, hates being in the limelight	Child appears miserable, unhappy, tearful or distressed	0
Avoids attention, hates being in the limelight	Child bites their nails or fingers	0
Avoids attention, hates being in the limelight	Child bullies other children	0
Avoids attention, hates being in the limelight	Child cannot settle to do anything for more than a few moments	0
Avoids attention, hates being in the limelight	Child destroys her own things or those belonging to others	0
Avoids attention, hates being in the limelight	Child fights with other children	0
Avoids attention, hates being in the limelight	Child is afraid of new things or new situations	0
Avoids attention, hates being in the limelight	Child is disobedient	0
Avoids attention, hates being in the limelight	Child is fussy or overparticular	0
Avoids attention, hates being in the limelight	Child is irritable Is quick to fly off the handle	0
Avoids attention, hates being in the limelight	Child is not much liked by other children	0
Avoids attention, hates being in the limelight	Child is rather solitary	0
Avoids attention, hates being in the limelight	Child is squirmy or fidgety	0
Avoids attention, hates being in the limelight	Child is very restless, hardly ever still	0
Avoids attention, hates being in the limelight	Child laughs a lot	0
Avoids attention, hates being in the limelight	Child likes a cuddle	0
Avoids attention, hates being in the limelight	Child likes to sit and watch TV rather than play active games	0
Avoids attention, hates being in the limelight	Child really enjoys life	0
Avoids attention, hates being in the limelight	Child smiles when child sees their parent(s)	0
Avoids attention, hates being in the limelight	Child takes things belonging to others	0
Avoids attention, hates being in the limelight	Child tells lies	0
Avoids attention, hates being in the limelight	Child worries about many things	0
Avoids attention, hates being in the limelight	Comforts Child who Is Upset	0
Avoids attention, hates being in the limelight	Cries Easily	0
Avoids attention, hates being in the limelight	Cries for little cause	0
Avoids attention, hates being in the limelight	Destroys Own Others Belongings	0
Avoids attention, hates being in the limelight	Destroys own or others' belongings (eg tears or breaks)	0
Avoids attention, hates being in the limelight	Diffident about competing with other children	0
Avoids attention, hates being in the limelight	Displays outbursts of temper, explosive or unpredictable behaviour	0
Avoids attention, hates being in the limelight	Do people annoy and irritate you	0
Avoids attention, hates being in the limelight	Do you often feel depressed	0
Avoids attention, hates being in the limelight	Do you often feel tired most of the time	0
Avoids attention, hates being in the limelight	Do you often get into a violent rage	0
Avoids attention, hates being in the limelight	Do you often get worried about things	0
Avoids attention, hates being in the limelight	Do you often have backache	0
Avoids attention, hates being in the limelight	Do you often have bad headaches	0
Avoids attention, hates being in the limelight	Do you often have bad pain in eyes	0
Avoids attention, hates being in the limelight	Do you suddenly become scared for no good reason	0
Avoids attention, hates being in the limelight	Do you suffer from an upset stomach	0
Avoids attention, hates being in the limelight	Do you suffer from indigestion	0
Avoids attention, hates being in the limelight	Do you usually have great difficulty in falling or staying asleep	0
Avoids attention, hates being in the limelight	Do you usually wake unnecessarily early in the morning	0
Avoids attention, hates being in the limelight	Do you wear yourself out worrying about your health	0
Avoids attention, hates being in the limelight	Does every little thing get on your nerves and wear you out	0
Avoids attention, hates being in the limelight	Does not seem able to make friends	0
Avoids attention, hates being in the limelight	Does not unduly avoid or seek attention	1
Avoids attention, hates being in the limelight	Does things on Own	0
Avoids attention, hates being in the limelight	Does your heart often race like mad	0
Avoids attention, hates being in the limelight	Doesnt Share Toys	0
Avoids attention, hates being in the limelight	Drops things which are being carried	0
Avoids attention, hates being in the limelight	Enjoys Pretend Games	0
Avoids attention, hates being in the limelight	Extremely energetic, never tired	0
Avoids attention, hates being in the limelight	Extremely fearful	0
Avoids attention, hates being in the limelight	Extremely neat and tidy in class work	0
Avoids attention, hates being in the limelight	Fails to finish things he	0
Avoids attention, hates being in the limelight	Felt capable of making decisions about things	0
Avoids attention, hates being in the limelight	Felt constantly under strain	0
Avoids attention, hates being in the limelight	Felt that you were playing a useful part in things	0
Avoids attention, hates being in the limelight	Felt you couldn't overcome your difficulties	0
Avoids attention, hates being in the limelight	Fights With Other Children	0
Avoids attention, hates being in the limelight	Frequently bites nails or fingers	0
Avoids attention, hates being in the limelight	Frequently cribs	0
Avoids attention, hates being in the limelight	Frequently daydreams in class	0
Avoids attention, hates being in the limelight	Frequently difficult to discipline	0
Avoids attention, hates being in the limelight	Frequently disobedient	0
Avoids attention, hates being in the limelight	Frequently evades the truth to keep out of trouble	0
Avoids attention, hates being in the limelight	Frequently fights other children	0
Avoids attention, hates being in the limelight	Frequently restless in class	0
Avoids attention, hates being in the limelight	Frequently sucks thumb or finger	0
Avoids attention, hates being in the limelight	Frquently fights or is extremely quarrelsome with other children	0
Avoids attention, hates being in the limelight	Fussy or overparticular	0
Avoids attention, hates being in the limelight	Generally cheerful and in good humor	0
Avoids attention, hates being in the limelight	Gets on With Other Children	0
Avoids attention, hates being in the limelight	Gets on better with adults than with other children	0
Avoids attention, hates being in the limelight	Given to rhythmic tapping or kicking	0
Avoids attention, hates being in the limelight	Gives Up Easily	0
Avoids attention, hates being in the limelight	Has Short Attention Span	0
Avoids attention, hates being in the limelight	Has Speech Difficulty	0
Avoids attention, hates being in the limelight	Has Stutter or Stammer	0
Avoids attention, hates being in the limelight	Has Wet Self Past MTHs	0
Avoids attention, hates being in the limelight	Has a stutter or stammer	0
Avoids attention, hates being in the limelight	Has at least one good friends	0
Avoids attention, hates being in the limelight	Has difficulty concentrating on any particular task though may return to it frequently	0
Avoids attention, hates being in the limelight	Has difficulty in settling to anything for more than a few moments	0
Avoids attention, hates being in the limelight	Has difficulty picking up small objects	0
Avoids attention, hates being in the limelight	Has difficulty using scissors	0
Avoids attention, hates being in the limelight	Has had tears on arrival at school or has refused to come in to the building in the past months	0
Avoids attention, hates being in the limelight	Has many fears, is easily scared	0
Avoids attention, hates being in the limelight	Has many worries, often seems worried	0
Avoids attention, hates being in the limelight	Has stolen things on one or more occasions in the last months	0
Avoids attention, hates being in the limelight	Has this child played truant during the last year Yes, frequently	0
Avoids attention, hates being in the limelight	Has twitches or mannerisms of the face, eyes or body	0
Avoids attention, hates being in the limelight	Has twitches, mannerisms or tics of the face or body	0
Avoids attention, hates being in the limelight	Have you at times had a twitching of the face, head or shoulders	0
Avoids attention, hates being in the limelight	Helps Children Feeling Ill	0
Avoids attention, hates being in the limelight	Helps Round House Voluntary	0
